category,segment-number,filename_quic,filename_tcp,current-bitrate_quic,current-bitrate_tcp,last-bitrate_quic,last-bitrate_tcp,rebuffering_quic,rebuffering_tcp,throughput_quic,throughput_tcp,bitrate-variation_quic,bitrate-variation_tcp,buffer-length_quic,buffer-length_tcp,dropped-frames_quic,dropped-frames_tcp,cpu-pressure_quic,cpu-pressure_tcp,memory-pressure_quic,memory-pressure_tcp,latency_quic,latency_tcp,Best
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,99933.667,1998.928,99933.667,0.0,0.0,2564,202078,0.0,0.0,17.61,11.823,66,158,2.46,5.74,0.0,0.0,0.007,0.015,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,1998.928,999.647,1998.928,0.0,0.0,2785,2760,999.281,0.0,17.827,17.556,133,75,2.04,1.27,0.01,0.0,0.0,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,79946.895,499667.075,40019.251,399733.742,0.0,0.0,433567,582417,39927.644,99933.333,17.753,17.683,209,121,8.12,4.84,0.63,0.0,0.0,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,306775,495070,0.0,0.0,16.117,17.62,58,339,11.68,9.42,0.0,0.0,0.018,0.014,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,79946.895,299800.408,40019.251,0.0,0.0,420815,272700,0.0,39927.644,16.445,17.789,89,214,13.62,10.55,0.0,0.0,0.009,0.0,1
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,79946.895,399733.742,79946.895,0.0,0.0,484515,299642,0.0,0.0,5.901,17.634,139,218,11.63,9.49,0.0,0.0,0.008,0.01,1
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,19987.346,299800.408,11992.248,0.0,0.0,476339,345710,0.0,7995.098,13.372,17.769,90,150,12.01,9.83,0.0,0.0,0.011,0.0,1
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,399733.742,399733.742,299800.408,0.0,0.0,486964,471807,0.0,99933.334,10.811,9.329,49,280,13.08,14.69,0.0,0.0,0.009,0.0,1
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,399733.742,0.0,0.0,452069,560139,0.0,99933.333,16.879,17.338,37,376,15.34,18.81,0.0,0.0,0.012,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,399733.742,0.0,0.0,436734,535544,0.0,-99933.334,6.897,4.7,85,212,14.53,17.17,0.0,0.0,0.007,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,499667.075,399733.742,99933.667,0.0,0.0,442290,560789,-99933.334,399733.408,15.348,1.613,68,483,14.57,20.84,0.0,0.0,0.0,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,599600.408,0.0,0.0,444074,784246,0.0,99933.334,14.945,9.691,14,551,15.89,20.33,0.0,0.0,0.007,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,414925,789759,0.0,0.0,13.387,5.602,0,497,16.04,20.65,0.0,0.0,0.014,0.014,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,434491,791032,0.0,0.0,16.861,8.878,0,557,15.3,20.12,0.0,0.0,0.013,0.007,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,197396,808564,0.0,0.0,17.716,3.5,75,497,6.8,19.44,0.0,0.0,0.007,0.008,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,162443,794175,0.0,0.0,17.806,6.759,11,396,7.17,19.55,0.0,0.0,0.007,0.007,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,499667.075,0.0,0.0,204856,775960,0.0,99933.333,17.834,6.091,3,561,6.84,19.73,0.0,0.0,0.01,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499667.075,99933.667,499667.075,0.0,0.0,196823,633823,0.0,0.0,17.612,17.786,0,376,6.78,11.3,0.0,0.0,0.007,0.013,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499667.075,99933.667,499667.075,0.0,0.0,208835,641496,0.0,0.0,17.692,17.867,37,581,5.91,11.01,0.0,0.0,0.006,0.008,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,499667.075,0.0,0.0,134686,669326,0.0,99933.333,17.6,5.976,0,581,5.49,10.32,0.0,0.0,0.008,0.0,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,699533.742,40019.251,699533.742,0.0,0.0,60711,792542,0.0,0.0,17.474,3.711,21,481,3.39,11.62,0.0,0.0,0.009,0.018,0
mmwave,109,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,129102,772128,0.0,0.0,17.939,6.702,28,314,3.86,10.28,0.0,0.0,0.018,0.011,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,499.875,0.0,0.0,5167,1583,0.0,0.0,17.947,17.419,176,289,3.51,2.97,0.53,0.0,0.017,0.016,1
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,79946.895,499.875,40019.251,499.875,0.0,0.0,93693,880,39927.644,0.0,17.685,14.507,6,0,3.71,0.93,0.02,0.0,0.0,0.007,1
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,19987.346,0.0,0.0,7446,7426,0.0,-19487.471,17.701,14.634,98,28,2.25,3.6,0.33,0.0,0.008,0.0,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,209544,219389,0.0,0.0,17.928,13.44,180,158,3.37,5.74,0.02,0.0,0.009,0.02,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,1998.928,1998.928,1998.928,0.0,0.0,3797,3535,0.0,0.0,17.719,17.665,66,75,2.38,1.26,0.0,0.0,0.058,0.087,1
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,499667.075,1998.928,499667.075,0.0,0.0,2785,536667,0.0,0.0,17.492,16.882,133,121,2.0,4.85,0.01,0.0,0.012,0.009,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,79946.895,399733.742,79946.895,399733.742,0.0,0.0,434939,537179,0.0,0.0,17.861,17.933,209,339,8.05,9.42,0.61,0.0,0.019,0.01,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,79946.895,199867.075,79946.895,0.0,0.0,354384,309525,0.0,0.0,17.175,17.518,58,214,11.68,10.06,0.0,0.0,0.01,0.014,1
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,79946.895,299800.408,79946.895,0.0,0.0,441844,311419,0.0,0.0,16.942,17.486,89,218,13.5,9.34,0.0,0.0,0.008,0.014,1
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,19987.346,399733.742,19987.346,0.0,0.0,469295,190448,0.0,0.0,5.798,17.09,139,150,11.61,9.36,0.0,0.0,0.011,0.081,1
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,299800.408,399733.742,0.0,0.0,475587,560867,99933.334,99933.333,13.805,9.873,90,280,11.98,14.69,0.0,0.0,0.0,0.0,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,482598,585857,0.0,0.0,10.824,17.543,49,376,13.04,18.75,0.0,0.0,0.011,0.007,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,460060,539837,0.0,0.0,16.936,5.311,37,212,15.13,17.16,0.0,0.0,0.008,0.011,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,499667.075,0.0,0.0,421625,512057,0.0,-199866.667,7.101,0.97,85,497,14.81,21.6,0.0,0.0,0.01,0.0,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,434696,794567,0.0,0.0,15.572,9.436,68,551,14.78,20.32,0.0,0.0,0.013,0.011,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,432342,791415,0.0,0.0,14.653,5.358,14,497,15.79,20.66,0.0,0.0,0.009,0.013,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,428445,801967,0.0,0.0,13.851,8.758,0,557,16.04,20.12,0.0,0.0,0.008,0.007,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,445214,794038,0.0,0.0,16.774,3.191,0,497,15.29,19.36,0.0,0.0,0.01,0.01,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,190865,803755,0.0,0.0,17.591,6.583,75,396,6.84,19.47,0.0,0.0,0.01,0.008,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,599600.408,0.0,0.0,170174,781091,0.0,99933.334,17.665,6.012,11,561,7.2,19.7,0.0,0.0,0.011,0.0,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,499667.075,0.0,0.0,185765,690102,0.0,99933.333,17.944,4.471,3,376,6.81,9.8,0.0,0.0,0.007,0.0,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,204236,695992,0.0,0.0,17.204,6.037,0,581,6.86,10.04,0.0,0.0,0.006,0.018,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,213996,799315,0.0,0.0,17.802,3.48,37,481,5.95,12.19,0.0,0.0,0.007,0.009,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,149007,773536,0.0,0.0,17.886,6.737,0,314,5.67,10.53,0.0,0.0,0.013,0.01,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,599600.408,40019.251,599600.408,0.0,0.0,70000,695740,0.0,0.0,17.748,8.459,21,427,3.41,9.55,0.0,0.0,0.012,0.017,0
mmwave,110,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,97309,191814,0.0,0.0,16.51,17.962,28,0,4.06,12.41,0.29,0.0,0.008,0.017,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,499.875,0.0,0.0,5167,1583,0.0,0.0,17.54,17.544,176,289,3.43,2.9,0.51,0.0,0.01,0.011,1
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,79946.895,499.875,79946.895,499.875,0.0,0.0,109757,880,0.0,0.0,17.868,14.648,6,0,3.65,0.94,0.01,0.0,0.011,0.006,1
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,19987.346,0.0,0.0,7446,7426,0.0,-19487.471,17.827,16.61,98,28,2.21,3.6,0.32,0.0,0.01,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,199867.075,99933.667,99933.667,0.0,0.0,220417,236600,0.0,99933.408,17.705,15.006,180,158,3.52,5.74,0.02,0.0,0.014,0.0,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,1998.928,1998.928,1998.928,0.0,0.0,5140,3535,1998.639,0.0,17.434,17.54,66,75,2.3,1.25,0.0,0.0,0.0,0.013,1
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,499667.075,1998.928,499667.075,0.0,0.0,2785,579445,0.0,0.0,17.898,17.271,133,121,1.94,4.89,0.01,0.0,0.011,0.01,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499667.075,79946.895,399733.742,0.0,0.0,438024,577151,19986.772,99933.333,17.337,17.567,209,339,7.99,9.1,0.59,0.0,0.0,0.0,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,79946.895,199867.075,79946.895,0.0,0.0,369702,327164,0.0,0.0,17.731,17.924,58,214,11.66,10.06,0.0,0.0,0.011,0.01,1
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,199867.075,299800.408,79946.895,0.0,0.0,443537,324557,0.0,119920.18,17.373,17.445,89,218,13.39,9.2,0.0,0.0,0.009,0.0,1
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,19987.346,399733.742,19987.346,0.0,0.0,446556,196627,0.0,0.0,5.592,17.608,139,150,11.82,9.36,0.0,0.0,0.009,0.009,1
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,467654,582685,0.0,0.0,13.68,9.958,90,280,12.04,14.8,0.0,0.0,0.007,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,490085,609578,0.0,0.0,10.981,17.803,49,376,12.91,18.75,0.0,0.0,0.01,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,459904,501781,0.0,0.0,16.875,5.695,37,212,15.06,17.12,0.0,0.0,0.009,0.014,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,436718,517152,0.0,99933.334,7.547,1.413,85,502,14.88,21.35,0.0,0.0,0.01,0.0,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,437238,787950,0.0,0.0,15.926,9.132,68,551,14.79,20.27,0.0,0.0,0.012,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,431284,802611,0.0,0.0,14.479,5.159,14,497,15.77,20.67,0.0,0.0,0.013,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,431757,807871,0.0,0.0,14.225,8.6,0,557,16.07,20.08,0.0,0.0,0.008,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,437982,808343,0.0,0.0,16.569,3.055,0,497,15.25,19.61,0.0,0.0,0.012,0.008,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,205188,811779,0.0,0.0,17.934,6.401,75,396,6.85,19.35,0.0,0.0,0.008,0.01,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,163290,784359,0.0,0.0,17.54,5.668,11,561,7.16,19.71,0.0,0.0,0.009,0.018,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,184769,710831,0.0,0.0,17.552,4.427,3,376,6.89,9.97,0.0,0.0,0.005,0.009,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,210912,716523,0.0,0.0,17.611,6.169,0,581,6.79,10.2,0.0,0.0,0.027,0.011,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,99933.667,699533.742,0.0,0.0,224657,803244,99933.408,0.0,17.54,3.226,37,481,6.02,12.35,0.0,0.0,0.0,0.007,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,67979,768513,0.0,0.0,15.04,6.682,0,314,5.6,10.75,0.0,0.0,0.012,0.009,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,599600.408,40019.251,599600.408,0.0,0.0,71005,712232,0.0,0.0,17.591,8.493,21,427,3.39,9.69,0.0,0.0,0.007,0.012,0
mmwave,111,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,103735,198415,0.0,0.0,16.621,17.289,28,0,4.06,12.46,0.29,0.0,0.008,0.013,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,499.875,0.0,0.0,5167,1583,0.0,0.0,17.947,17.419,176,289,3.32,2.84,0.5,0.0,0.009,0.016,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499.875,79946.895,499.875,0.0,0.0,125049,880,19986.772,0.0,17.282,14.507,6,0,3.63,0.94,0.01,0.0,0.0,0.008,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,19987.346,0.0,0.0,7446,7426,0.0,-19487.471,17.716,17.734,98,28,2.14,3.6,0.31,0.0,0.007,0.003,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,199867.075,99933.667,199867.075,0.0,0.0,231335,267543,99933.408,0.0,17.47,16.11,180,158,3.67,5.94,0.01,0.0,0.0,0.015,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,3997.567,3997.567,1998.928,0.0,0.0,5140,4685,0.0,1998.639,17.981,17.415,66,75,2.3,1.21,0.0,0.0,0.007,0.0,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,499667.075,1998.928,499667.075,0.0,0.0,2785,618718,0.0,0.0,17.758,17.775,133,121,1.87,5.15,0.01,0.0,0.007,0.007,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,499667.075,99933.667,499667.075,0.0,0.0,435165,517180,99933.408,0.0,17.705,16.514,209,339,7.82,9.0,0.57,0.0,0.0,0.014,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,79946.895,199867.075,79946.895,0.0,0.0,385935,340072,0.0,0.0,17.606,17.502,58,214,11.73,9.58,0.0,0.0,0.005,0.009,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,199867.075,0.0,0.0,421311,356067,0.0,99933.333,17.558,17.73,89,218,13.28,9.03,0.0,0.0,0.015,0.0,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,40019.251,399733.742,19987.346,0.0,0.0,423616,206933,-99933.334,20031.905,5.191,17.338,139,150,11.86,9.18,0.0,0.0,0.0,0.0,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,475755,612982,0.0,0.0,13.748,10.251,90,280,11.98,14.84,0.0,0.0,0.011,0.008,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,494774,621374,0.0,0.0,11.095,17.864,49,376,12.85,18.63,0.0,0.0,0.009,0.009,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,466955,469788,0.0,0.0,16.95,6.027,37,212,14.89,17.02,0.0,0.0,0.01,0.011,1
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,437806,470293,0.0,0.0,7.843,1.398,85,513,14.88,21.64,0.0,0.0,0.012,0.014,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,426815,799065,0.0,0.0,16.229,9.014,68,551,14.99,20.33,0.0,0.0,0.016,0.011,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,420538,805197,0.0,0.0,14.225,4.934,14,497,15.94,20.65,0.0,0.0,0.008,0.01,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,425383,814225,0.0,0.0,14.416,8.484,0,557,16.13,19.91,0.0,0.0,0.006,0.009,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,446178,808961,0.0,0.0,16.536,2.762,0,497,15.24,19.56,0.0,0.0,0.009,0.009,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,201346,808149,0.0,0.0,17.606,6.056,75,396,6.82,19.34,0.0,0.0,0.009,0.016,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,188933,791420,0.0,0.0,17.65,5.401,11,561,7.22,19.56,0.0,0.0,0.01,0.009,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,204266,723259,0.0,0.0,17.958,4.466,3,376,6.89,10.2,0.0,0.0,0.012,0.011,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,211079,737952,0.0,0.0,17.486,6.246,0,581,6.77,10.49,0.0,0.0,0.01,0.008,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,199867.075,699533.742,0.0,0.0,245350,813431,0.0,0.0,17.801,3.038,37,481,5.98,12.54,0.0,0.0,0.033,0.009,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,599600.408,0.0,0.0,118416,780372,0.0,99933.334,16.392,6.766,0,314,5.6,10.95,0.0,0.0,0.014,0.0,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,599600.408,40019.251,599600.408,0.0,0.0,81556,728993,0.0,0.0,17.732,8.554,21,427,3.39,10.0,0.0,0.0,0.008,0.009,0
mmwave,112,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,127119,200402,0.0,0.0,17.995,17.93,28,0,4.22,12.28,0.38,0.0,0.016,0.04,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,999.647,3997.567,499.875,0.0,0.0,5167,1583,0.0,499.772,17.79,17.525,176,289,3.21,2.78,0.48,0.0,0.008,0.0,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499.875,99933.667,499.875,0.0,0.0,143366,880,0.0,0.0,17.884,13.054,6,0,3.61,0.94,0.01,0.0,0.009,0.011,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,19987.346,0.0,0.0,7446,7426,0.0,-19487.471,17.576,17.609,98,28,2.07,3.6,0.3,0.0,0.008,0.004,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,253519,296459,0.0,0.0,17.475,17.357,180,158,3.85,5.94,0.01,0.0,0.021,0.009,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,3997.567,3997.567,3997.567,0.0,0.0,5140,5048,0.0,0.0,17.859,17.882,66,75,2.22,1.17,0.0,0.0,0.008,0.669,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,199867.075,1998.928,499667.075,0.0,0.0,2785,256791,0.0,-299800.0,17.898,1.854,133,124,1.81,4.7,0.01,0.0,0.008,0.0,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,499667.075,199867.075,499667.075,0.0,0.0,441201,554168,0.0,0.0,17.736,16.774,209,339,7.8,8.9,0.55,0.0,0.02,0.018,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,79946.895,199867.075,79946.895,0.0,0.0,392266,352107,0.0,0.0,17.903,17.893,58,214,11.51,9.58,0.0,0.0,0.005,0.01,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,431507,398669,0.0,0.0,17.95,17.789,89,218,13.28,8.83,0.0,0.0,0.012,0.011,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,79946.895,299800.408,40019.251,0.0,0.0,436413,224538,0.0,39927.644,5.62,17.588,139,150,11.96,8.95,0.0,0.0,0.018,0.0,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,480319,645827,0.0,0.0,13.793,10.736,90,280,11.91,14.91,0.0,0.0,0.052,0.01,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,494062,634827,0.0,0.0,11.118,17.637,49,376,12.72,18.36,0.0,0.0,0.008,0.009,0
